trawling_depth;depth_layer;depth_layer_100m;species;size;dataset
555;upper_mesopelagic;500;Xenodermichthys copei;9;Total
555;upper_mesopelagic;500;Xenodermichthys copei;9;Total
555;upper_mesopelagic;500;Xenodermichthys copei;9;Total
555;upper_mesopelagic;500;Xenodermichthys copei;9;Total
555;upper_mesopelagic;500;Xenodermichthys copei;8;Total
555;upper_mesopelagic;500;Xenodermichthys copei;8;Total
555;upper_mesopelagic;500;Xenodermichthys copei;8;Total
555;upper_mesopelagic;500;Xenodermichthys copei;8;Total
555;upper_mesopelagic;500;Xenodermichthys copei;8;Total
555;upper_mesopelagic;500;Xenodermichthys copei;8;Total
555;upper_mesopelagic;500;Xenodermichthys copei;8;Total
555;upper_mesopelagic;500;Xenodermichthys copei;8;Total
555;upper_mesopelagic;500;Xenodermichthys copei;7;Total
555;upper_mesopelagic;500;Xenodermichthys copei;7;Total
555;upper_mesopelagic;500;Xenodermichthys copei;7;Total
555;upper_mesopelagic;500;Xenodermichthys copei;7;Total
555;upper_mesopelagic;500;Xenodermichthys copei;7;Total
555;upper_mesopelagic;500;Xenodermichthys copei;7;Total
555;upper_mesopelagic;500;Xenodermichthys copei;7;Total
555;upper_mesopelagic;500;Xenodermichthys copei;7;Total
555;upper_mesopelagic;500;Xenodermichthys copei;7;Total
555;upper_mesopelagic;500;Xenodermichthys copei;6;Total
555;upper_mesopelagic;500;Xenodermichthys copei;6;Total
555;upper_mesopelagic;500;Xenodermichthys copei;6;Total
555;upper_mesopelagic;500;Xenodermichthys copei;6;Total
555;upper_mesopelagic;500;Xenodermichthys copei;6;Total
555;upper_mesopelagic;500;Xenodermichthys copei;6;Total
555;upper_mesopelagic;500;Xenodermichthys copei;6;Total
555;upper_mesopelagic;500;Xenodermichthys copei;4;Total
555;upper_mesopelagic;500;Xenodermichthys copei;4;Total
555;upper_mesopelagic;500;Xenodermichthys copei;3;Total
555;upper_mesopelagic;500;Xenodermichthys copei;3;Total
715;lower_mesopelagic;700;Arctozenus risso;21.4;Total
715;lower_mesopelagic;700;Arctozenus risso;21.2;Total
715;lower_mesopelagic;700;Arctozenus risso;21.1;Total
715;lower_mesopelagic;700;Arctozenus risso;21.1;Total
715;lower_mesopelagic;700;Arctozenus risso;19.7;Total
715;lower_mesopelagic;700;Arctozenus risso;19.4;Total
715;lower_mesopelagic;700;Arctozenus risso;18;Total
715;lower_mesopelagic;700;Arctozenus risso;16.9;Total
715;lower_mesopelagic;700;Arctozenus risso;13.9;Total
715;lower_mesopelagic;700;Arctozenus risso;13.8;Total
715;lower_mesopelagic;700;Arctozenus risso;13.6;Total
715;lower_mesopelagic;700;Arctozenus risso;13.1;Total
715;lower_mesopelagic;700;Arctozenus risso;11.1;Total
715;lower_mesopelagic;700;Arctozenus risso;9.1;Total
715;lower_mesopelagic;700;Argyropelecus olfersii;11.1;Total
715;lower_mesopelagic;700;Argyropelecus olfersii;7.7;Total
715;lower_mesopelagic;700;Argyropelecus olfersii;7.6;Total
715;lower_mesopelagic;700;Argyropelecus olfersii;7;Total
715;lower_mesopelagic;700;Argyropelecus olfersii;4.5;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;16.4;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;15.6;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;15.5;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;15.4;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;15.1;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;14.8;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;14.7;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;14.7;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;14.6;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;14.6;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;14.5;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;14.5;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;14.4;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;14.2;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;14.2;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;14.1;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;14;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;13.8;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;13.8;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;13.8;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;13.8;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;13.7;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;13.6;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;13.6;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;13.5;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;13.4;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;13.4;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;13.3;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;13;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12.9;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12.9;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12.8;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12.8;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12.8;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12.8;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12.7;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12.6;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12.6;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12.6;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12.6;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12.5;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12.5;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12.4;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12.4;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12.2;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12.2;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12.2;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12.2;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12.1;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;12;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;11.9;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;11.9;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;11.9;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;11.9;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;11.4;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;11.3;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;11.2;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;11.2;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;11.1;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;11.1;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;11;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;10.8;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;10.8;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;10.7;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;10.6;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;10.5;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;10.3;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;10.3;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;10.3;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;10;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;10;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;9.6;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;9.4;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;9.3;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;8.6;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;8.5;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;8.4;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;8.4;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;8.3;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;8.2;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;8.1;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;8;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;7.8;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;7.8;Total
715;lower_mesopelagic;700;Lampanyctus crocodilus;7.3;Total
715;lower_mesopelagic;700;Melanostigma atlanticum;7.9;Total
715;lower_mesopelagic;700;Melanostigma atlanticum;6.3;Total
715;lower_mesopelagic;700;Myctophum punctatum;8.8;Total
715;lower_mesopelagic;700;Myctophum punctatum;8.8;Total
715;lower_mesopelagic;700;Myctophum punctatum;8.6;Total
715;lower_mesopelagic;700;Myctophum punctatum;8.5;Total
715;lower_mesopelagic;700;Myctophum punctatum;8.5;Total
715;lower_mesopelagic;700;Myctophum punctatum;8.4;Total
715;lower_mesopelagic;700;Myctophum punctatum;8.3;Total
715;lower_mesopelagic;700;Myctophum punctatum;8.1;Total
715;lower_mesopelagic;700;Myctophum punctatum;8.1;Total
715;lower_mesopelagic;700;Myctophum punctatum;8;Total
715;lower_mesopelagic;700;Myctophum punctatum;7.7;Total
715;lower_mesopelagic;700;Myctophum punctatum;7.5;Total
715;lower_mesopelagic;700;Myctophum punctatum;7.4;Total
715;lower_mesopelagic;700;Myctophum punctatum;7.3;Total
715;lower_mesopelagic;700;Myctophum punctatum;7.3;Total
715;lower_mesopelagic;700;Myctophum punctatum;7.2;Total
715;lower_mesopelagic;700;Myctophum punctatum;7.1;Total
715;lower_mesopelagic;700;Myctophum punctatum;7.1;Total
715;lower_mesopelagic;700;Myctophum punctatum;7.1;Total
715;lower_mesopelagic;700;Myctophum punctatum;7;Total
715;lower_mesopelagic;700;Myctophum punctatum;6.9;Total
715;lower_mesopelagic;700;Myctophum punctatum;6.8;Total
715;lower_mesopelagic;700;Myctophum punctatum;6.7;Total
715;lower_mesopelagic;700;Myctophum punctatum;6.7;Total
715;lower_mesopelagic;700;Myctophum punctatum;6.7;Total
715;lower_mesopelagic;700;Myctophum punctatum;6.7;Total
715;lower_mesopelagic;700;Myctophum punctatum;6.6;Total
715;lower_mesopelagic;700;Myctophum punctatum;6.6;Total
715;lower_mesopelagic;700;Myctophum punctatum;6.6;Total
715;lower_mesopelagic;700;Myctophum punctatum;6.5;Total
715;lower_mesopelagic;700;Myctophum punctatum;6.5;Total
715;lower_mesopelagic;700;Myctophum punctatum;6.4;Total
715;lower_mesopelagic;700;Myctophum punctatum;6.1;Total
715;lower_mesopelagic;700;Myctophum punctatum;5.9;Total
715;lower_mesopelagic;700;Myctophum punctatum;5.8;Total
715;lower_mesopelagic;700;Myctophum punctatum;4.7;Total
715;lower_mesopelagic;700;Myctophum punctatum;4.6;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;14;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;13.6;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;12.7;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;12.3;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;11.6;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;11.5;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;11.4;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;11.2;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;11;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;11;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;10.8;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;10.4;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;10.2;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;9.8;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;9.3;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;9.2;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8.8;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8.7;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8.6;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8.5;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8.5;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8.5;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8.4;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8.4;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8.4;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8.3;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8.3;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8.3;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8.2;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8.2;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8.2;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8.2;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8.1;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8.1;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8.1;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;8;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;7.9;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;7.9;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;7.9;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;7.9;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;7.8;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;7.8;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;7.8;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;7.8;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;7.7;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;7.7;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;7.7;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;7.7;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;7.7;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;7.5;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;7.5;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;7.5;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;7.5;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;7.2;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;7.1;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;7;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;6.9;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;6.7;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;6.3;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;5.9;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;5.7;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;5.7;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;5.7;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;5.5;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;5.2;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;5;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;5;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;4.9;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;4.5;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;4.1;Total
715;lower_mesopelagic;700;Notoscopelus kroyeri;4;Total
715;lower_mesopelagic;700;Searsia koefoedi;14.2;Total
715;lower_mesopelagic;700;Searsia koefoedi;7.7;Total
715;lower_mesopelagic;700;Serrivomer beanii;67.5;Total
715;lower_mesopelagic;700;Serrivomer beanii;53.6;Total
715;lower_mesopelagic;700;Serrivomer beanii;47.6;Total
715;lower_mesopelagic;700;Serrivomer beanii;47;Total
715;lower_mesopelagic;700;Stomias boa;31.4;Total
715;lower_mesopelagic;700;Stomias boa;29;Total
715;lower_mesopelagic;700;Stomias boa;26.6;Total
715;lower_mesopelagic;700;Stomias boa;22.1;Total
715;lower_mesopelagic;700;Xenodermichthys copei;16.6;Total
715;lower_mesopelagic;700;Xenodermichthys copei;16.1;Total
715;lower_mesopelagic;700;Xenodermichthys copei;16.1;Total
715;lower_mesopelagic;700;Xenodermichthys copei;15.8;Total
715;lower_mesopelagic;700;Xenodermichthys copei;15.7;Total
715;lower_mesopelagic;700;Xenodermichthys copei;14.8;Total
715;lower_mesopelagic;700;Xenodermichthys copei;14.4;Total
715;lower_mesopelagic;700;Xenodermichthys copei;14.1;Total
715;lower_mesopelagic;700;Xenodermichthys copei;14;Total
715;lower_mesopelagic;700;Xenodermichthys copei;12.4;Total
715;lower_mesopelagic;700;Xenodermichthys copei;12.2;Total
715;lower_mesopelagic;700;Xenodermichthys copei;11.7;Total
715;lower_mesopelagic;700;Xenodermichthys copei;11.7;Total
715;lower_mesopelagic;700;Xenodermichthys copei;11.3;Total
715;lower_mesopelagic;700;Xenodermichthys copei;11.3;Total
715;lower_mesopelagic;700;Xenodermichthys copei;11;Total
715;lower_mesopelagic;700;Xenodermichthys copei;10.6;Total
715;lower_mesopelagic;700;Xenodermichthys copei;10.2;Total
715;lower_mesopelagic;700;Xenodermichthys copei;10.1;Total
715;lower_mesopelagic;700;Xenodermichthys copei;10.1;Total
715;lower_mesopelagic;700;Xenodermichthys copei;10;Total
715;lower_mesopelagic;700;Xenodermichthys copei;9.4;Total
715;lower_mesopelagic;700;Xenodermichthys copei;9.4;Total
715;lower_mesopelagic;700;Xenodermichthys copei;9.4;Total
715;lower_mesopelagic;700;Xenodermichthys copei;9.3;Total
715;lower_mesopelagic;700;Xenodermichthys copei;9.1;Total
715;lower_mesopelagic;700;Xenodermichthys copei;9.1;Total
715;lower_mesopelagic;700;Xenodermichthys copei;9;Total
715;lower_mesopelagic;700;Xenodermichthys copei;8.9;Total
715;lower_mesopelagic;700;Xenodermichthys copei;8.7;Total
715;lower_mesopelagic;700;Xenodermichthys copei;8.4;Total
715;lower_mesopelagic;700;Xenodermichthys copei;7.7;Total
715;lower_mesopelagic;700;Xenodermichthys copei;7.6;Total
715;lower_mesopelagic;700;Xenodermichthys copei;7.5;Total
715;lower_mesopelagic;700;Xenodermichthys copei;7.5;Total
715;lower_mesopelagic;700;Xenodermichthys copei;7.4;Total
715;lower_mesopelagic;700;Xenodermichthys copei;7.3;Total
715;lower_mesopelagic;700;Xenodermichthys copei;7.3;Total
715;lower_mesopelagic;700;Xenodermichthys copei;7.3;Total
715;lower_mesopelagic;700;Xenodermichthys copei;7.2;Total
715;lower_mesopelagic;700;Xenodermichthys copei;7.1;Total
715;lower_mesopelagic;700;Xenodermichthys copei;7.1;Total
715;lower_mesopelagic;700;Xenodermichthys copei;7;Total
715;lower_mesopelagic;700;Xenodermichthys copei;7;Total
715;lower_mesopelagic;700;Xenodermichthys copei;7;Total
715;lower_mesopelagic;700;Xenodermichthys copei;7;Total
715;lower_mesopelagic;700;Xenodermichthys copei;6.9;Total
715;lower_mesopelagic;700;Xenodermichthys copei;6.9;Total
715;lower_mesopelagic;700;Xenodermichthys copei;6.9;Total
715;lower_mesopelagic;700;Xenodermichthys copei;6.7;Total
715;lower_mesopelagic;700;Xenodermichthys copei;6.7;Total
715;lower_mesopelagic;700;Xenodermichthys copei;6.6;Total
715;lower_mesopelagic;700;Xenodermichthys copei;6.6;Total
715;lower_mesopelagic;700;Xenodermichthys copei;6.3;Total
715;lower_mesopelagic;700;Xenodermichthys copei;5.9;Total
715;lower_mesopelagic;700;Xenodermichthys copei;5.9;Total
715;lower_mesopelagic;700;Xenodermichthys copei;5.5;Total
1000;bathypelagic;1000;Aphanopus carbo;101;Total
1000;bathypelagic;1000;Arctozenus risso;21;Total
1000;bathypelagic;1000;Arctozenus risso;21;Total
1000;bathypelagic;1000;Arctozenus risso;20;Total
1000;bathypelagic;1000;Arctozenus risso;20;Total
1000;bathypelagic;1000;Arctozenus risso;20;Total
1000;bathypelagic;1000;Arctozenus risso;14;Total
1000;bathypelagic;1000;Arctozenus risso;13;Total
1000;bathypelagic;1000;Arctozenus risso;12;Total
1000;bathypelagic;1000;Arctozenus risso;11;Total
1000;bathypelagic;1000;Argyropelecus olfersii;10;Total
1000;bathypelagic;1000;Argyropelecus olfersii;9;Total
1000;bathypelagic;1000;Argyropelecus olfersii;8;Total
1000;bathypelagic;1000;Argyropelecus olfersii;8;Total
1000;bathypelagic;1000;Argyropelecus olfersii;7;Total
1000;bathypelagic;1000;Argyropelecus olfersii;7;Total
1000;bathypelagic;1000;Argyropelecus olfersii;6;Total
1000;bathypelagic;1000;Argyropelecus olfersii;5;Total
1000;bathypelagic;1000;Lampanyctus crocodilus;18;Total
1000;bathypelagic;1000;Lampanyctus crocodilus;17;Total
1000;bathypelagic;1000;Lampanyctus crocodilus;16;Total
1000;bathypelagic;1000;Lampanyctus crocodilus;16;Total
1000;bathypelagic;1000;Lampanyctus crocodilus;16;Total
1000;bathypelagic;1000;Lampanyctus crocodilus;15;Total
1000;bathypelagic;1000;Lampanyctus crocodilus;15;Total
1000;bathypelagic;1000;Lampanyctus crocodilus;15;Total
1000;bathypelagic;1000;Lampanyctus crocodilus;15;Total
